variant,target,attribute,parameter,spearman_rho,abs_rho
distributional,param_mean,frac_snow,parK1,-0.283696927941794,0.283696927941794
distributional,param_mean,elev_mean,parK2,-0.28166579467668607,0.28166579467668607
distributional,param_mean,aridity,parK2,-0.28084850758171415,0.28084850758171415
distributional,param_mean,silt_frac,parK1,0.27786503911411564,0.27786503911411564
distributional,param_mean,elev_mean,parK1,-0.27647637394726776,0.27647637394726776
distributional,param_mean,sand_frac,route_b,0.27408171600414766,0.27408171600414766
distributional,param_mean,frac_snow,route_a,-0.27335686730403636,0.27335686730403636
distributional,param_mean,silt_frac,parK0,0.27314212684617944,0.27314212684617944
distributional,param_mean,high_prec_dur,parTT,0.2722779379560119,0.2722779379560119
distributional,param_mean,soil_conductivity,parPERC,0.27191816830047155,0.27191816830047155
distributional,param_mean,low_prec_freq,parCFR,0.2716568349512044,0.2716568349512044
distributional,param_mean,geol_porosity,parBETA,0.27137215752692856,0.27137215752692856
distributional,param_mean,geol_permeability,route_a,0.2704600519697888,0.2704600519697888
distributional,param_mean,low_prec_dur,parCFMAX,-0.26914471981039906,0.26914471981039906
distributional,param_mean,dom_land_cover,parCFR,0.26801747634091905,0.26801747634091905
distributional,param_mean,high_prec_freq,parCFR,0.2677391676145955,0.2677391676145955
distributional,param_mean,p_mean,parK2,0.2674196684547954,0.2674196684547954
distributional,param_mean,frac_forest,parK0,0.2673470706260379,0.2673470706260379
distributional,param_mean,soil_conductivity,parK0,-0.2649077575796655,0.2649077575796655
distributional,param_mean,p_mean,route_b,-0.2626467832517014,0.2626467832517014
distributional,param_mean,p_mean,parTT,0.261264690347551,0.261264690347551
distributional,param_mean,root_depth_50,parCFMAX,0.2604227372721979,0.2604227372721979
distributional,param_mean,silt_frac,route_a,-0.25475561815386766,0.25475561815386766
distributional,param_mean,lai_diff,parPERC,0.2533979656528594,0.2533979656528594
distributional,param_mean,lai_diff,parFC,-0.25187881760685693,0.25187881760685693
distributional,param_mean,sand_frac,parK0,-0.2502499102378971,0.2502499102378971
distributional,param_mean,clay_frac,parFC,0.24947542844710574,0.24947542844710574
distributional,param_mean,silt_frac,parK2,0.24916092295739597,0.24916092295739597
distributional,param_mean,root_depth_50,parK0,0.24833617994945248,0.24833617994945248
distributional,param_mean,lai_diff,parK2,0.24811268657733238,0.24811268657733238
distributional,param_mean,pet_mean,parCFR,0.24660804553757273,0.24660804553757273
distributional,param_mean,elev_mean,parPERC,0.24438186616969887,0.24438186616969887
distributional,param_mean,clay_frac,parK0,0.24240562716364042,0.24240562716364042
distributional,param_mean,p_mean,parLP,0.24205573094873417,0.24205573094873417
distributional,param_mean,geol_1st_class,parCFR,0.2405353637464235,0.2405353637464235
distributional,param_mean,geol_1st_class,parBETA,0.23932174717495466,0.23932174717495466
distributional,param_mean,low_prec_dur,route_a,0.23859136167890144,0.23859136167890144
distributional,param_mean,dom_land_cover_frac,parTT,-0.23846668619106812,0.23846668619106812
distributional,param_mean,geol_1st_class,parCWH,0.23751070797128537,0.23751070797128537
distributional,param_mean,glim_1st_class_frac,parLP,-0.23737198613687974,0.23737198613687974
distributional,param_mean,soil_porosity,parK1,0.23704961630670893,0.23704961630670893
distributional,param_mean,gvf_max,parK2,0.2359505254982676,0.2359505254982676
distributional,param_mean,high_prec_freq,parCFMAX,-0.23574023136869654,0.23574023136869654
distributional,param_mean,lai_diff,route_a,-0.23521179026876432,0.23521179026876432
distributional,param_mean,silt_frac,parBETA,0.2346594867938051,0.2346594867938051
distributional,param_mean,p_seasonality,parCWH,0.23459480168281271,0.23459480168281271
distributional,param_mean,max_water_content,parUZL,-0.23281410069870717,0.23281410069870717
distributional,param_mean,frac_forest,parCFR,-0.23256723678324312,0.23256723678324312
distributional,param_mean,soil_porosity,parK2,0.23125198331718297,0.23125198331718297
distributional,param_mean,soil_conductivity,parK2,-0.23118938678622902,0.23118938678622902
distributional,param_mean,soil_conductivity,parK1,-0.23098592802332682,0.23098592802332682
distributional,param_mean,area_gages2,parCWH,0.23080314775592542,0.23080314775592542
distributional,param_mean,sand_frac,parK1,-0.22894861532125438,0.22894861532125438
distributional,param_mean,soil_porosity,parK0,0.22862645558224104,0.22862645558224104
distributional,param_mean,high_prec_dur,parBETA,-0.22856968017334053,0.22856968017334053
distributional,param_mean,glim_2nd_class_frac,parLP,0.2279587162449435,0.2279587162449435
distributional,param_mean,high_prec_dur,route_a,0.22710318980290922,0.22710318980290922
distributional,param_mean,gvf_diff,parK2,0.22555982216494225,0.22555982216494225
distributional,param_mean,aridity,parBETA,0.22416819150530629,0.22416819150530629
distributional,param_mean,frac_forest,parFC,-0.2241321504638103,0.2241321504638103
distributional,param_mean,lai_max,parK2,0.22334962766686464,0.22334962766686464
distributional,param_mean,soil_conductivity,parCWH,-0.22205281796698373,0.22205281796698373
distributional,param_mean,pet_mean,parPERC,-0.2214419162713307,0.2214419162713307
distributional,param_mean,p_seasonality,parLP,-0.2212126093936472,0.2212126093936472
distributional,param_mean,frac_forest,parK1,0.22108375634363564,0.22108375634363564
distributional,param_mean,lai_diff,parCWH,-0.22095893715741224,0.22095893715741224
distributional,param_mean,geol_1st_class,parCFMAX,0.22086889223722622,0.22086889223722622
distributional,param_mean,frac_forest,route_b,0.22060568219967874,0.22060568219967874
distributional,param_mean,soil_depth_pelletier,route_b,-0.2197765425753641,0.2197765425753641
distributional,param_mean,frac_snow,parPERC,0.21958478497079878,0.21958478497079878
distributional,param_mean,sand_frac,parK2,-0.21896198400867026,0.21896198400867026
distributional,param_mean,max_water_content,route_a,0.21878947160771361,0.21878947160771361
distributional,param_mean,root_depth_50,parK2,0.21758863408094284,0.21758863408094284
distributional,param_mean,soil_depth_statsgo,parK0,-0.21624440855231816,0.21624440855231816
distributional,param_mean,carbonate_rocks_frac,parBETA,0.21615187611423642,0.21615187611423642
distributional,param_mean,gvf_diff,parBETA,0.21502541130568667,0.21502541130568667
distributional,param_mean,dom_land_cover,parFC,0.2144592855471489,0.2144592855471489
distributional,param_mean,geol_1st_class,parLP,-0.21191039939199474,0.21191039939199474
distributional,param_mean,frac_forest,parCFMAX,0.21160805903116428,0.21160805903116428
distributional,param_mean,aridity,parLP,-0.21114851407379978,0.21114851407379978
distributional,param_mean,glim_1st_class_frac,parUZL,-0.2106285718649356,0.2106285718649356
distributional,param_mean,high_prec_dur,route_b,-0.21009564447471488,0.21009564447471488
distributional,param_mean,gvf_diff,parCWH,-0.20986588633399939,0.20986588633399939
distributional,param_mean,lai_diff,parCFMAX,0.20950657744457082,0.20950657744457082
distributional,param_mean,geol_permeability,parFC,0.20846590913126678,0.20846590913126678
distributional,param_mean,dom_land_cover,route_b,-0.2079849940139046,0.2079849940139046
distributional,param_mean,geol_1st_class,route_a,0.20693468283914626,0.20693468283914626
distributional,param_mean,p_mean,parBETA,-0.2061083312694913,0.2061083312694913
distributional,param_mean,soil_porosity,parCFR,0.20578541424286284,0.20578541424286284
distributional,param_mean,geol_permeability,parK1,-0.2053198587387793,0.2053198587387793
distributional,param_mean,gvf_max,parFC,-0.20357721935154482,0.20357721935154482
distributional,param_mean,lai_max,parCFMAX,0.2030604974220008,0.2030604974220008
distributional,param_mean,lai_diff,route_b,0.2021545709492792,0.2021545709492792
distributional,param_mean,low_prec_freq,parCFMAX,-0.20181139849065233,0.20181139849065233
distributional,param_mean,p_mean,parUZL,0.2017464511935419,0.2017464511935419
distributional,param_mean,soil_porosity,parPERC,-0.19863478248376745,0.19863478248376745
distributional,param_mean,geol_permeability,parK2,-0.198498252498093,0.198498252498093
distributional,param_mean,p_seasonality,parK0,-0.19726306492165815,0.19726306492165815
distributional,param_mean,soil_depth_statsgo,parPERC,-0.19646324291708342,0.19646324291708342
distributional,param_mean,high_prec_freq,parTT,-0.19619278906320237,0.19619278906320237
distributional,param_mean,carbonate_rocks_frac,parPERC,-0.1955759481133258,0.1955759481133258
distributional,param_mean,max_water_content,parCWH,0.19522464190685265,0.19522464190685265
distributional,param_mean,geol_permeability,parCWH,0.194899130447793,0.194899130447793
distributional,param_mean,max_water_content,parTT,-0.1944293212902736,0.1944293212902736
distributional,param_mean,root_depth_50,parPERC,0.19441960244046005,0.19441960244046005
distributional,param_mean,clay_frac,parK2,0.19391623834763275,0.19391623834763275
distributional,param_mean,slope_mean,parTT,0.19320679376727717,0.19320679376727717
distributional,param_mean,high_prec_freq,parLP,-0.19163975244971776,0.19163975244971776
distributional,param_mean,soil_depth_statsgo,parCFMAX,0.19145657871754884,0.19145657871754884
distributional,param_mean,geol_porosity,parCFMAX,0.19136993852219758,0.19136993852219758
distributional,param_mean,glim_1st_class_frac,parK2,0.19042457472868496,0.19042457472868496
distributional,param_mean,lai_max,parCWH,-0.18765565977623944,0.18765565977623944
distributional,param_mean,dom_land_cover_frac,parK2,0.18709602813853743,0.18709602813853743
distributional,param_mean,soil_depth_statsgo,parCWH,0.18643411393503606,0.18643411393503606
distributional,param_mean,low_prec_freq,parK1,-0.1852677389764557,0.1852677389764557
distributional,param_mean,low_prec_freq,parLP,-0.18462626395981716,0.18462626395981716
distributional,param_mean,soil_depth_pelletier,parCFMAX,0.18201633160339267,0.18201633160339267
distributional,param_mean,area_gages2,parK1,-0.18163020642488473,0.18163020642488473
distributional,param_mean,low_prec_dur,parK2,-0.18153097806877283,0.18153097806877283
distributional,param_mean,geol_2nd_class,parPERC,-0.17785088645664682,0.17785088645664682
distributional,param_mean,p_mean,route_a,0.17746965751442886,0.17746965751442886
distributional,param_mean,geol_porosity,parLP,-0.1773127962011168,0.1773127962011168
distributional,param_mean,geol_porosity,parCFR,0.1762812278210554,0.1762812278210554
distributional,param_mean,geol_permeability,parTT,0.1750491889641012,0.1750491889641012
distributional,param_mean,lai_max,parTT,0.17422978616993395,0.17422978616993395
distributional,param_mean,sand_frac,parPERC,0.1733193347399386,0.1733193347399386
distributional,param_mean,area_gages2,parCFR,0.17167960218101225,0.17167960218101225
distributional,param_mean,high_prec_dur,parCFMAX,-0.170131437515629,0.170131437515629
distributional,param_mean,soil_porosity,route_a,-0.1700848734020227,0.1700848734020227
distributional,param_mean,low_prec_dur,parPERC,-0.16920058380681477,0.16920058380681477
distributional,param_mean,gvf_max,parCFMAX,0.1671006746158649,0.1671006746158649
distributional,param_mean,gvf_diff,parLP,-0.16691456816008682,0.16691456816008682
distributional,param_mean,aridity,parTT,-0.1657548091527187,0.1657548091527187
distributional,param_mean,elev_mean,parK0,-0.16526261619155455,0.16526261619155455
distributional,param_mean,high_prec_dur,parLP,0.1651015927494494,0.1651015927494494
distributional,param_mean,pet_mean,parBETA,0.16466806607179926,0.16466806607179926
distributional,param_mean,glim_1st_class_frac,parCFR,0.1627572148616567,0.1627572148616567
distributional,param_mean,gvf_max,route_a,-0.16109357179325032,0.16109357179325032
distributional,param_mean,geol_permeability,route_b,-0.16012010909720656,0.16012010909720656
distributional,param_mean,geol_permeability,parUZL,0.15994692061229784,0.15994692061229784
distributional,param_mean,carbonate_rocks_frac,parCFMAX,-0.1592614572663384,0.1592614572663384
distributional,param_mean,glim_2nd_class_frac,parTT,0.15915369811069155,0.15915369811069155
distributional,param_mean,lai_max,parFC,-0.1589864491737819,0.1589864491737819
distributional,param_mean,glim_1st_class_frac,parK0,0.15815892152153113,0.15815892152153113
distributional,param_mean,carbonate_rocks_frac,parUZL,-0.15790829665293152,0.15790829665293152
distributional,param_mean,glim_2nd_class_frac,parUZL,0.157162210980314,0.157162210980314
distributional,param_mean,p_mean,parCWH,-0.1550291622885163,0.1550291622885163
distributional,param_mean,silt_frac,parCFMAX,-0.15460802138477034,0.15460802138477034
distributional,param_mean,gvf_max,parTT,0.1545582857046678,0.1545582857046678
distributional,param_mean,soil_porosity,route_b,-0.15446527564644896,0.15446527564644896
distributional,param_mean,p_seasonality,route_b,0.1537660909549217,0.1537660909549217
distributional,param_mean,root_depth_50,parTT,0.15364920751756944,0.15364920751756944
distributional,param_mean,dom_land_cover_frac,parCWH,-0.15351808158067382,0.15351808158067382
distributional,param_mean,frac_forest,route_a,-0.15282173565737772,0.15282173565737772
distributional,param_mean,gvf_max,parBETA,-0.1522584843945489,0.1522584843945489
distributional,param_mean,glim_2nd_class_frac,parK2,-0.15184110305900017,0.15184110305900017
distributional,param_mean,glim_1st_class_frac,parBETA,0.15047041453882043,0.15047041453882043
distributional,param_mean,soil_depth_statsgo,parBETA,0.14965759176555088,0.14965759176555088
distributional,param_mean,slope_mean,parFC,-0.1492314091913506,0.1492314091913506
distributional,param_mean,elev_mean,parCFMAX,-0.14869168741913322,0.14869168741913322
distributional,param_mean,area_gages2,parK0,-0.1481492776582742,0.1481492776582742
distributional,param_mean,p_seasonality,parFC,-0.14797002099107698,0.14797002099107698
distributional,param_mean,dom_land_cover_frac,parCFMAX,-0.14768607908750983,0.14768607908750983
distributional,param_mean,geol_1st_class,parUZL,-0.1471988142401912,0.1471988142401912
distributional,param_mean,low_prec_freq,parK0,-0.14618344806920466,0.14618344806920466
distributional,param_mean,low_prec_freq,parTT,-0.14572170788417876,0.14572170788417876
distributional,param_mean,sand_frac,route_a,0.1456730278220541,0.1456730278220541
distributional,param_mean,lai_max,route_a,-0.14430343527510814,0.14430343527510814
distributional,param_mean,dom_land_cover,parTT,0.14223221373282807,0.14223221373282807
distributional,param_mean,pet_mean,parCFMAX,-0.14216425297333515,0.14216425297333515
distributional,param_mean,p_seasonality,parCFR,0.14159960181874578,0.14159960181874578
distributional,param_mean,geol_2nd_class,parK0,-0.14142967885558275,0.14142967885558275
distributional,param_mean,slope_mean,parK2,-0.14110203554937872,0.14110203554937872
distributional,param_mean,glim_1st_class_frac,parTT,-0.140480101701969,0.140480101701969
distributional,param_mean,dom_land_cover_frac,parFC,-0.14023213771552803,0.14023213771552803
distributional,param_mean,geol_porosity,route_b,-0.1401295729123016,0.1401295729123016
distributional,param_mean,max_water_content,parCFR,0.13973858573552064,0.13973858573552064
distributional,param_mean,geol_2nd_class,parCFMAX,-0.13930692457611651,0.13930692457611651
distributional,param_mean,glim_2nd_class_frac,parK0,-0.13917387825034563,0.13917387825034563
distributional,param_mean,geol_permeability,parK0,-0.13894209530445442,0.13894209530445442
distributional,param_mean,p_mean,parCFR,0.13889055866400893,0.13889055866400893
distributional,param_mean,pet_mean,route_a,0.1378733850936904,0.1378733850936904
distributional,param_mean,area_gages2,parLP,0.13772378936074978,0.13772378936074978
distributional,param_mean,lai_max,parBETA,-0.13760696913373938,0.13760696913373938
distributional,param_mean,slope_mean,parLP,0.13714074120382505,0.13714074120382505
distributional,param_mean,aridity,parUZL,-0.1352975499189291,0.1352975499189291
distributional,param_mean,low_prec_dur,parTT,0.13386151659930126,0.13386151659930126
distributional,param_mean,carbonate_rocks_frac,parCWH,0.13344117030885547,0.13344117030885547
distributional,param_mean,geol_permeability,parCFMAX,0.12988298682585375,0.12988298682585375
distributional,param_mean,soil_conductivity,route_a,0.1277632866897674,0.1277632866897674
distributional,param_mean,pet_mean,parK1,-0.12646206177419886,0.12646206177419886
