basin_id,paradigm,regime,contrast,within_base,within_cn,within_pooled,between_all,excess,prop_between_gt_within,prop_excess_gt_0,frac_snow,snow_stratum
02381600,IC,IC,Base-CN,0.37040217362979577,0.42001100453011231,0.39520658907995404,0.44942104473221317,0.05421445565225913,True,True,0.016637786516778299,S1
02384540,IC,IC,Base-CN,0.54551095535075411,0.49801408983098006,0.52176252259086708,0.52977248358951834,0.0080099609986512554,True,True,0.0316827871052048,S1
02395120,IC,IC,Base-CN,0.51701417524538051,0.51471527928562799,0.51586472726550425,0.49435341376150743,-0.021511313503996821,False,False,0.012489410422660399,S1
02415000,IC,IC,Base-CN,0.38147851123191467,0.49824831203093867,0.43986341163142667,0.4583296573265031,0.018466245695076433,True,True,0.0124691410953683,S1
02427250,IC,IC,Base-CN,0.5251984410802697,0.53783616510272503,0.53151730309149736,0.52063490028355597,-0.010882402807941394,False,False,0.0031810787432098001,S1
02430085,IC,IC,Base-CN,0.46590348039966284,0.54616740337864822,0.5060354418891555,0.5028832377260698,-0.0031522041630857034,False,False,0.0126767241295668,S1
02450250,IC,IC,Base-CN,0.55267615067065645,0.48533624073195886,0.51900619570130768,0.48955492468242545,-0.02945127101888223,False,False,0.0142864105715527,S1
02464000,IC,IC,Base-CN,0.4929281803576997,0.48565278730300676,0.48929048383035323,0.48178360468655451,-0.007506879143798717,False,False,0.011217518412828,S1
02464360,IC,IC,Base-CN,0.48296412260793459,0.46808363017299948,0.475523876390467,0.47046164807870094,-0.0050622283117660594,False,False,0.0095365763059720998,S1
02465493,IC,IC,Base-CN,0.46731305540445106,0.35675278689482903,0.41203292114964007,0.40741143783606204,-0.0046214833135780342,False,False,0.0073106547528565997,S1
02469800,IC,IC,Base-CN,0.52367191229544696,0.50685609558529343,0.5152640039403702,0.52094115935003105,0.0056771554096608501,True,True,0.0031716493980549999,S1
02472000,IC,IC,Base-CN,0.50803930940438491,0.47773092323412469,0.4928851163192548,0.47656362021102167,-0.016321496108233136,False,False,0.0060147222598052998,S1
02472500,IC,IC,Base-CN,0.53453985856235708,0.50202417915596742,0.51828201885916225,0.5138673579886428,-0.004414660870519449,False,False,0.0024543898713559999,S1
02479155,IC,IC,Base-CN,0.47988782422297421,0.43979214268101191,0.45983998345199306,0.44973898723096439,-0.010100996221028669,False,False,0.0018026132328254,S1
02479300,IC,IC,Base-CN,0.49254544681750589,0.43821913995715406,0.46538229338732995,0.46548932745002136,0.00010703406269141347,True,True,0.00074128654859820003,S1
02479560,IC,IC,Base-CN,0.49050804416895433,0.5208999771752526,0.50570401067210347,0.48298184041043368,-0.022722170261669783,False,False,0.00088818417707390001,S1
02481000,IC,IC,Base-CN,0.52627957019350191,0.57761017673522153,0.55194487346436172,0.5497183086909383,-0.0022265647734234228,False,False,0.00036539777361620002,S1
02481510,IC,IC,Base-CN,0.5569266951347297,0.50341849945567829,0.53017259729520405,0.50205899627238471,-0.028113601022819346,False,False,0.00076225450768519995,S1
03010655,IC,IC,Base-CN,0.43870579550297056,0.51755795477948141,0.47813187514122601,0.50816790554016911,0.030036030398943092,True,True,0.20726175933809901,S3
03011800,IC,IC,Base-CN,0.42895644532129912,0.52750327209432724,0.4782298587078132,0.51684052255865498,0.038610663850841775,True,True,0.210192690903197,S3
03015500,IC,IC,Base-CN,0.45501080297603125,0.51984127567410154,0.4874260393250664,0.48869906932261836,0.0012730299975519666,True,True,0.192038519147369,S3
03021350,IC,IC,Base-CN,0.40469065182232283,0.50843237693359966,0.45656151437796122,0.48143470167171654,0.024873187293755317,True,True,0.208263538884948,S3
