record_type,family,paradigm,model,period,metric,n,ci_low,ci_high,resamples,seed,method,status,effect,analysis_set,wilcoxon_p,sign_test_p,robustness_type,block_count,block_source,claim_id,summary_level,result_role,bootstrap_statistic,snow_stratum,snow_interval,stratum_n,valid_year_requirement,signature,comparison,metric_unit
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test,kge,34,-0.0031364798753481526,0.025572583152927292,10000,20260754,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test,kge,34,-0.051808063513662905,0.026784750417871095,10000,20260754,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test,kge,531,-0.0061893151508741751,0.00066221411511670214,10000,20260731,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_full_sample,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test,kge,531,-0.010304559362200594,0.0049914699481874436,10000,20260731,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_full_sample,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test,kge,55,0.0007922312171114998,0.021709919552051399,10000,20260757,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test,kge,55,0.0034531145506747074,0.022395162494234101,10000,20260757,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,121,-0.038902188423453721,-0.018125243689271597,10000,20260758,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,121,-0.088824257504126175,-0.013375474092994,10000,20260758,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,156,-0.049690920143905415,-0.020672507405225971,10000,20260760,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,156,-0.059494004553477642,-0.01712022678051528,10000,20260760,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,165,-0.076658658074588382,-0.035178639353561136,10000,20260761,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,165,-0.09966863259973463,-0.004871964196836498,10000,20260761,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,34,-0.034406166677295569,-0.0040800208691851858,10000,20260759,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,34,-0.14072792421618116,-0.0099278089999039199,10000,20260759,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,531,-0.035440341885901006,-0.024706032030383573,10000,20260732,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_full_sample,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,531,-0.051155462899272253,-0.016488843746517601,10000,20260732,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_full_sample,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,55,-0.016810022350401313,-0.0057131702703381027,10000,20260762,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,test_minus_train,kge,55,-0.018993390579849417,-0.00080330360850730531,10000,20260762,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,121,0.012766909672871196,0.11240727557593588,10000,20260748,region_block_bootstrap_median,valid_region_block_bootstrap,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,121,0.015023794438433713,0.024920863437866925,10000,20260748,ordinary_basin_bootstrap_median,valid_remaining_check,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,156,0.024518276332408773,0.066033251135769411,10000,20260750,region_block_bootstrap_median,valid_region_block_bootstrap,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,156,0.025606471374932827,0.040080601602721588,10000,20260750,ordinary_basin_bootstrap_median,valid_remaining_check,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,165,0.025046917370399213,0.11026358650381396,10000,20260751,region_block_bootstrap_median,valid_region_block_bootstrap,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,165,0.046204620257615625,0.075813653844042372,10000,20260751,ordinary_basin_bootstrap_median,valid_remaining_check,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,34,0.012995335925350515,0.10991940294196045,10000,20260749,region_block_bootstrap_median,valid_region_block_bootstrap,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,34,0.018456675202119799,0.046208373549273291,10000,20260749,ordinary_basin_bootstrap_median,valid_remaining_check,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,531,0.020990166967345902,0.056209860860296654,10000,20260730,region_block_bootstrap_median,valid_region_block_bootstrap,A_IC_minus_dPL,r1_remaining_transfer_full_sample,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,531,0.025280480429222318,0.033462024133617874,10000,20260730,ordinary_basin_bootstrap_median,valid_remaining_check,A_IC_minus_dPL,r1_remaining_transfer_full_sample,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,55,0.01244068770625148,0.026938944961291289,10000,20260752,region_block_bootstrap_median,valid_region_block_bootstrap,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train,kge,55,0.013833829284690402,0.027108512203169496,10000,20260752,ordinary_basin_bootstrap_median,valid_remaining_check,A_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,121,-0.0049081317927205381,0.040457642236371605,10000,20260768,ordinary_basin_bootstrap_median,valid_remaining_check,G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,121,-0.023156199692406565,0.1088960580163222,10000,20260768,region_block_bootstrap_median,valid_region_block_bootstrap,G_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,121,0.013375474092994,0.1079966385104081,10000,20260773,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,121,0.018125243689271597,0.038902188423453721,10000,20260773,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,121,0.021801187226450192,0.25930018722663528,10000,20260763,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,121,0.035760145846774116,0.085531618357201022,10000,20260763,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,156,0.014205141681783051,0.11224620101590921,10000,20260770,region_block_bootstrap_median,valid_region_block_bootstrap,G_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,156,0.016869479944924937,0.058841738995390747,10000,20260775,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,156,0.019293898244948982,0.0575415010210234,10000,20260770,ordinary_basin_bootstrap_median,valid_remaining_check,G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,156,0.020595140129104572,0.049831349030690364,10000,20260775,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,156,0.055037779016167132,0.17282358136597104,10000,20260765,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,156,0.087549796893897192,0.14449485100798556,10000,20260765,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,165,0.0042681385378433578,0.10415693664664427,10000,20260776,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,165,0.035716085042274429,0.076658658074588382,10000,20260776,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,165,0.037403365582060255,0.0713876336096394,10000,20260771,ordinary_basin_bootstrap_median,valid_remaining_check,G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,165,0.048973432531585814,0.066749053443246109,10000,20260771,region_block_bootstrap_median,valid_region_block_bootstrap,G_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,165,0.078539011321390628,0.17815925702365298,10000,20260766,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,165,0.10073953239139843,0.12775361435239607,10000,20260766,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,34,-0.01953962280337096,0.035351595343192897,10000,20260769,ordinary_basin_bootstrap_median,valid_remaining_check,G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,34,-0.049137156858837794,0.02849353473692659,10000,20260769,region_block_bootstrap_median,valid_region_block_bootstrap,G_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,34,0.0040800208691851858,0.034406166677295569,10000,20260774,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,34,0.0099278089999039199,0.14072792421618119,10000,20260774,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,34,0.015569605972174841,0.21342751811271288,10000,20260764,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,34,0.021833035959507821,0.072956348240237001,10000,20260764,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,531,0.016807741053001424,0.051155462899272253,10000,20260735,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC_minus_G_dPL,r1_remaining_transfer_full_sample,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,531,0.020322774564768498,0.040029697353565541,10000,20260734,ordinary_basin_bootstrap_median,valid_remaining_check,G_dPL,r1_remaining_transfer_full_sample,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,531,0.020322774564768498,0.041853289180989572,10000,20260734,region_block_bootstrap_median,valid_region_block_bootstrap,G_dPL,r1_remaining_transfer_full_sample,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,531,0.024500000863102056,0.035440341885901006,10000,20260735,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC_minus_G_dPL,r1_remaining_transfer_full_sample,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,531,0.054021238863973808,0.1264077606123406,10000,20260733,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC,r1_remaining_transfer_full_sample,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,531,0.072258206512901269,0.09864821655614131,10000,20260733,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC,r1_remaining_transfer_full_sample,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,55,-0.0070518275386585033,0.016571984652459792,10000,20260772,region_block_bootstrap_median,valid_region_block_bootstrap,G_dPL,r1_remaining_transfer_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,55,-0.011917662538297805,0.025965539090812499,10000,20260772,ordinary_basin_bootstrap_median,valid_remaining_check,G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,55,0.00080330360850730531,0.018993390579849417,10000,20260777,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,55,0.0057131702703381027,0.016810022350401313,10000,20260777,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC_minus_G_dPL,r1_remaining_transfer_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,55,0.011259385690669199,0.034684488103201017,10000,20260767,ordinary_basin_bootstrap_median,valid_remaining_check,G_IC,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-Base,train_minus_test,kge,55,0.018120319990370302,0.028671215159045103,10000,20260767,region_block_bootstrap_median,valid_region_block_bootstrap,G_IC,r1_remaining_transfer_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,121,0.0028675505569103477,0.032812860369888508,10000,20260813,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,121,0.0035669163741963716,0.013338911738653314,10000,20260813,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,156,-0.00068455841626757774,0.0074630856218508845,10000,20260815,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,156,-0.0061055553955560171,0.011055652382614689,10000,20260815,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,165,-0.012253572906086641,0.012542975735674422,10000,20260816,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,165,-0.016570054226605846,0.023720483305373796,10000,20260816,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,34,0.002805395677164424,0.023441847672619032,10000,20260814,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,34,0.0095012061035302242,0.031759382761166854,10000,20260814,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,531,0.0010587515954824656,0.014232166220493281,10000,20260743,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_full_sample,,,,7,data/basin_groups/group_11..group_17.npy,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,531,0.0031999833821226842,0.011166649848489807,10000,20260743,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_full_sample,,,,,,,full_sample,primary,median,,,,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,55,-0.0028910951562400866,0.055511897723918346,10000,20260817,region_block_bootstrap_median,valid_region_block_bootstrap,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,4,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test,kge,55,-0.0056656782441273368,0.036793814903663069,10000,20260817,ordinary_basin_bootstrap_median,valid_remaining_check,B_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S5,"[0.50, 1.00]",55,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test_minus_train,kge,121,-0.026042875551868461,-0.010882868362211862,10000,20260818,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test_minus_train,kge,121,-0.042290149328323964,-0.010857470091991672,10000,20260818,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,6,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S3,"[0.15, 0.30)",121,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test_minus_train,kge,156,-0.040282651185789886,-0.020169852280034706,10000,20260820,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test_minus_train,kge,156,-0.048814012608450419,-0.020168364333633226,10000,20260820,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S2,"[0.05, 0.15)",156,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test_minus_train,kge,165,-0.073061893227965524,-0.03591421563188435,10000,20260821,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test_minus_train,kge,165,-0.087257366623281707,-0.0040638937167031264,10000,20260821,region_block_bootstrap_median,valid_region_block_bootstrap,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,7,data/basin_groups/group_11..group_17.npy,,snow_stratum,primary,median,S1,"[0, 0.05)",165,,,,
bootstrap,tgd_transfer,IC-dPL,XAJ-CN,test_minus_train,kge,34,-0.09779504768682945,0.00021939844737772773,10000,20260819,ordinary_basin_bootstrap_median,valid_remaining_check,D_IC_minus_dPL,r1_remaining_transfer_snow_strata,,,,,,,snow_stratum,primary,median,S4,"[0.30, 0.50)",34,,,,
