basin_id,paradigm,snow_stratum,frac_snow,excess_base_cn,excess_base_tgd,delta_excess,is_delta_excess_positive,is_base_cn_between_gt_within,is_base_tgd_between_gt_within
04213075,IC,S3,0.1606550708486239,0.0064906822497546998,0.0156080315915071,-0.009117349341752401,False,True,True
04216418,IC,S3,0.22539387678926401,-0.0201771713724305,-0.0040643779004353999,-0.0161127934719951,False,False,False
04221000,IC,S3,0.20721475316622401,0.0314718932604406,0.0157994669694736,0.015672426290967,True,True,True
04224775,IC,S3,0.20465019058735701,0.00064920291362990002,-0.00047381218662320002,0.0011230151002531001,True,True,False
04233000,IC,S3,0.16953232937769691,0.032494460293052897,0.0397535499474252,-0.0072590896543723027,False,True,True
04256000,IC,S3,0.27970358450698901,0.0130172591169607,0.072085910628497299,-0.059068651511536598,False,True,True
04296000,IC,S3,0.27331782642230701,0.11953155488581679,0.13939821233758459,-0.0198666574517678,False,True,True
05057200,IC,S2,0.141789208175196,0.0322389517452649,-0.0075791278272187004,0.039818079572483601,True,True,False
05120500,IC,S3,0.19176626992326001,-0.032834070745155403,-0.0045009975863484998,-0.028333073158806902,False,False,False
05291000,IC,S2,0.14887450091553101,0.0179801674152003,0.019664728924437901,-0.0016845615092376011,False,True,True
05362000,IC,S3,0.174430982504896,-4.0932655565373288e-05,-0.015658276347282198,0.015617343691716825,True,False,False
05393500,IC,S3,0.19616986570514991,-0.0144847662908718,-0.0080577860641251001,-0.0064269802267467001,False,False,False
05399500,IC,S3,0.15695825592339691,-0.00096732503204760003,-0.00047173454045669998,-0.00049559049159090011,False,False,False
05408000,IC,S2,0.140156645371,0.0107965820780252,-8.1265698968824282e-05,0.010877847776994024,True,True,False
05413500,IC,S2,0.124159245932601,0.0078168796311045997,-0.0150868616103359,0.022903741241440498,True,True,False
05414000,IC,S2,0.1235422937696159,0.016626296356958999,0.013732487246930301,0.0028938091100286986,True,True,True
05444000,IC,S2,0.113352332875094,0.052446282745040998,0.0086175154171843002,0.043828767327856698,True,True,True
05454000,IC,S2,0.102381239516297,-0.021969231636417098,-0.016198904946380599,-0.0057703266900364994,False,False,False
05458000,IC,S2,0.122540965691067,-0.0126132452590782,0.035551628171145301,-0.0481648734302235,False,False,True
05466500,IC,S2,0.107102802145215,-0.00072299622445179997,-0.011837790856304301,0.011114794631852502,True,False,False
05487980,IC,S2,0.096451916764193804,-0.0045693046199636999,-0.022279163566093399,0.017709858946129697,True,False,False
05488200,IC,S2,0.10182137585369,-0.0252685482912361,0.010499861572949401,-0.035768409864185502,False,False,True
05489000,IC,S2,0.097742468170802801,0.014293141474705,0.035613515256635503,-0.021320373781930503,False,True,True
05495000,IC,S2,0.096562358958928701,-0.011561025399075799,-0.0131067307429237,0.0015457053438479012,True,False,False
05495500,IC,S2,0.075832497098455603,-0.000242107841373,0.0099814917343456992,-0.010223599575718698,False,False,True
05501000,IC,S2,0.080596593308346703,0.0043181320565382998,-0.0046419440606653003,0.0089600761172036001,True,True,False
05503800,IC,S2,0.083284385798275407,0.015697802431839099,-0.0204472433013317,0.036145045733170802,True,True,False
05507600,IC,S2,0.074263389299809704,0.0146687779778218,-0.010639082791816201,0.025307860769638001,True,True,False
05508805,IC,S2,0.075793058486454901,0.0071010868366858998,0.0137361456383792,-0.0066350588016933004,False,True,True
05525500,IC,S2,0.0775662992910571,0.0190376554452578,-0.024054452106063801,0.043092107551321604,True,True,False
05556500,IC,S2,0.10698781455937301,0.035803423099906001,0.027308492753828999,0.0084949303460770016,True,True,True
05584500,IC,S2,0.086476558666704201,-0.0208523443971898,-5.4080395227584794e-05,-0.020798264001962215,False,False,False
05591550,IC,S2,0.069251605496358504,-0.0262515234742201,-0.0087915294262715001,-0.017459994047948599,False,False,False
05592050,IC,S2,0.074088928749531199,0.0195812992817192,0.013451046702765699,0.0061302525789535007,True,True,True
05592575,IC,S2,0.063880192405021505,0.016350982042801901,0.024324577607369401,-0.0079735955645675004,False,True,True
05593575,IC,S2,0.0547473552431735,0.0126450770989048,-0.0143751370789708,0.0270202141778756,True,True,False
05593900,IC,S2,0.073433925873910399,0.0023616858031115999,0.062525321130364603,-0.060163635327253003,False,True,True
05595730,IC,S2,0.056671646693579901,-0.0190911498368691,-0.0171131554777556,-0.0019779943591134996,False,False,False
06221400,IC,S5,0.71482675240544402,0.040727475056006802,0.016627343559255801,0.024100131496751002,True,True,True
06224000,IC,S5,0.69390135093610406,0.098524387047518799,0.18472819226898621,-0.086203805221467408,False,True,True
06278300,IC,S5,0.73286223533475703,0.056024167694485101,0.098143302877090596,-0.042119135182605495,False,True,True
06280300,IC,S5,0.66677348891514587,0.062661911360620395,0.0936620372908918,-0.031000125930271405,False,True,True
06289000,IC,S5,0.58364280643004385,0.091804000004082703,0.018090381298910399,0.073713618705172304,True,True,True
06291500,IC,S4,0.40477281669443088,0.037630431290926497,-0.0050989681389471998,0.042729399429873693,True,True,False
06311000,IC,S5,0.57382796016243987,0.12660378468514921,0.1699353652490638,-0.04333158056391459,False,True,True
06332515,IC,S3,0.17391461539417491,0.003764324856701,-0.0025923738652398999,0.0063566987219409003,True,True,False
06339100,IC,S3,0.16034927400429491,0.017222232948229901,0.045257661426309603,-0.028035428478079702,False,True,True
06344600,IC,S3,0.16262403328986691,0.055232145491513999,0.012748138983884201,0.042484006507629797,True,True,True
06350000,IC,S3,0.16491332783033791,-0.0127563215478524,0.063300041754644001,-0.076056363302496405,False,False,True
06352000,IC,S3,0.168403955596369,0.036565466835777299,0.0235733725412198,0.012992094294557499,True,True,True
06404000,IC,S3,0.191294358675479,-0.0018890848605013001,-0.021572406954688199,0.019683322094186897,True,False,False
06406000,IC,S3,0.16783287835102101,-0.0071684954182805998,0.0098675674889745005,-0.017036062907255102,False,False,True
06409000,IC,S4,0.34333717661180801,-0.031494572482911799,-0.0294744244353537,-0.0020201480475580992,False,False,False
06431500,IC,S4,0.36993144167526992,0.0047072509382786003,-0.011136889142302899,0.015844140080581499,True,True,False
06440200,IC,S2,0.14080585013704791,-0.0054527796633230003,0.017841437903657401,-0.023294217566980399,False,False,True
06447500,IC,S3,0.15564917641478301,0.018265101992404099,-0.0055517928463326002,0.0238168948387367,True,True,False
06470800,IC,S2,0.14718946482150991,0.0224324367471526,0.0145960105623318,0.0078364261848207998,True,True,True
06477500,IC,S2,0.1323811246589939,0.0020481671751519,0.0061075161716718004,-0.0040593489965199004,False,True,True
06479215,IC,S3,0.1647514223217959,0.1008224988721782,0.033487975859035402,0.0673345230131428,True,True,True
06601000,IC,S2,0.105879368005318,-0.010370193391653499,0.00075429769130629998,-0.011124491082959799,False,False,True
06614800,IC,S5,0.76047673809198701,0.070102430857529902,0.1153236467695176,-0.045221215911987703,False,True,True
06622700,IC,S5,0.717691988588396,0.16570879066531591,0.21764503894590209,-0.051936248280586184,False,True,True
06623800,IC,S5,0.75393560905957202,0.051884861674257203,0.13880464313624649,-0.086919781461989282,False,True,True
06632400,IC,S5,0.74451186962064486,0.033109685536774701,0.1164720974987819,-0.083362411962007193,False,True,True
06746095,IC,S5,0.72874428949206904,0.28312016674549523,0.30742773715052568,-0.024307570405030454,False,True,True
06803510,IC,S2,0.094047593498377602,0.039346876694482197,0.050339096198057501,-0.010992219503575304,False,True,True
06803530,IC,S2,0.099195857766623596,0.0022747507003286998,0.0008524343545261,0.0014223163458026,True,True,True
06814000,IC,S2,0.090284208845600997,0.028882976348413501,0.014683194595908999,0.014199781752504501,True,True,True
06847900,IC,S2,0.102382584534704,0.017921692633637298,0.061772011716233102,-0.043850319082595804,False,True,True
06853800,IC,S2,0.10413574193330501,0.0248238929014565,-0.011175982152508,0.0359998750539645,True,True,False
06876700,IC,S2,0.079611385421626102,0.0262918506697358,0.0078960424381021004,0.018395808231633698,True,True,True
06878000,IC,S2,0.072786712138281098,-0.0036381332416289,-0.002575301563073,-0.0010628316785559,False,False,False
06879650,IC,S2,0.067249733519004803,0.0073697290861574,0.0078162725146673998,-0.00044654342850999982,False,True,True
06885500,IC,S2,0.0842987262187571,-0.0025360332336147999,0.0152324711219549,-0.0177685043555697,False,False,True
06888500,IC,S2,0.0703719655848805,0.023230457664162901,-0.0092192509287127994,0.032449708592875701,True,True,False
06889200,IC,S2,0.071615249614107701,-0.028425602807996501,0.012959282750636901,-0.0413848855586334,False,False,True
06889500,IC,S2,0.069599735811631896,-0.0049169327512658999,-0.0064953840531852,0.0015784513019193001,True,False,False
06892000,IC,S2,0.071517824945698999,0.017323076397025201,0.0139174102379043,0.0034056661591209004,True,True,True
06903400,IC,S2,0.097926267850113602,-0.0117330763763672,-0.028774617403743399,0.017041541027376199,True,False,False
06906800,IC,S2,0.0604504736826071,0.0045674041162372002,0.035567122998434099,-0.030999718882196898,False,True,True
06910800,IC,S2,0.061306635809200302,-0.0074379333207651001,0.0034999757718717,-0.0109379090926368,False,False,True
06911900,IC,S2,0.0618531603753961,-0.044218750825761301,-0.0039545872828942999,-0.040264163542867,False,False,False
06917000,IC,S2,0.051070204703279901,0.0065793239628572997,-0.032334248009286297,0.038913571972143596,True,True,False
06918460,IC,S1,0.049858846867926403,-0.0101937422632595,0.00078521719131880005,-0.0109789594545783,False,False,True
06919500,IC,S1,0.049446608376687601,-0.00081727315450970004,0.0092703216350308003,-0.010087594789540501,False,False,True
06921070,IC,S2,0.060123837283451602,-0.017772785346313599,0.0083559535081226995,-0.026128738854436298,False,False,True
06921200,IC,S2,0.057255427061220401,-0.025109024146605399,0.010247939493107301,-0.035356963639712698,False,False,True
07057500,IC,S2,0.056439436709580702,0.0025826034209184999,0.0051098161852085999,-0.0025272127642901,False,True,True
07060710,IC,S2,0.050998483129256901,-0.025006000748784601,-0.0037691647518691002,-0.021236835996915501,False,False,False
07066000,IC,S2,0.056231313719669503,0.0165409895184821,0.0023792651999703001,0.014161724318511801,True,True,True
07083000,IC,S5,0.71059994783690705,0.073927848748335898,0.2643156326767111,-0.19038778392837519,False,True,True
07142300,IC,S2,0.086791678000222597,0.0105230134210382,0.040891461303509902,-0.0303684478824717,False,True,True
07145700,IC,S2,0.0617611519704067,-0.0062903080461203997,0.0029124585084943999,-0.0092027665546147996,False,False,True
07167500,IC,S2,0.0520689190916616,-0.024485358473798902,0.0081083511034286005,-0.0325937095772275,False,False,True
07180500,IC,S2,0.0557846206828485,-0.011967110570905101,-0.012759458423628601,0.00079234785272349999,True,False,False
07184000,IC,S1,0.045357617584439701,0.0026916549946578001,-0.0242765481757817,0.026968203170439499,True,True,False
07195800,IC,S1,0.0482364215180522,0.012864580556946699,0.0272055167689806,-0.014340936212033901,False,True,True
07196900,IC,S1,0.046098631504051801,-0.047597192716432798,-0.0035977794611877999,-0.043999413255245,False,False,False
07197000,IC,S1,0.040801094475572501,0.032295246053143802,0.0025769143579881001,0.029718331695155701,True,True,True
07208500,IC,S4,0.33313498367948202,0.0064743724293334004,0.046977162105238203,-0.040502789675904802,False,True,True
07261000,IC,S1,0.0378060990134872,-0.040170144597504197,0.0044416602724966997,-0.044611804870000896,False,False,True
07263295,IC,S1,0.031045510728190302,0.019113286549763599,0.024828834218382102,-0.0057155476686185022,False,True,True
07291000,IC,S1,0.003569389743915,-0.0037596464968873001,0.0097952953702120007,-0.013554941867099301,False,False,True
07299670,IC,S1,0.029132353452169898,0.014419459839334899,-0.0097894160143581002,0.024208875853692999,True,True,False
07301410,IC,S2,0.075416759135816996,0.013024111366261699,0.00057444989180770005,0.012449661474453999,True,True,True
07315200,IC,S1,0.0162560388991893,-0.0064382618667009001,-0.0069180477110463,0.00047978584434539995,True,False,False
07315700,IC,S1,0.020816122880173701,0.0267796469552865,0.0116763398136739,0.0151033071416126,True,True,True
07335700,IC,S1,0.043016296074112802,0.0030573436707979,-0.019598610946402702,0.022655954617200602,True,True,False
07340300,IC,S1,0.038567805450922303,0.0064552332595442996,0.029871813275234499,-0.023416580015690198,False,True,True
07346045,IC,S1,0.016889793856234701,-0.0063811570983911999,0.035729712398885997,-0.042110869497277201,False,False,True
07359610,IC,S1,0.030179024861366002,-0.008483617963844,0.031929568829881898,-0.040413186793725894,False,False,True
07362100,IC,S1,0.018323465791703401,0.038420950062568501,-0.0114631669461316,0.049884117008700102,True,True,False
07362587,IC,S1,0.036638066886185101,-0.0073532297479711002,0.017462450437298199,-0.0248156801852693,False,False,True
07375000,IC,S1,0.00050816552542129999,0.014011395237632099,0.0010466950678459,0.0129647001697862,True,True,True
08013000,IC,S1,0.0032863361803717002,-0.0018112891613693001,-0.00036537528137339998,-0.0014459138799959,False,False,False
08014500,IC,S1,0.0022457658116512001,0.014775566164872101,0.025520163354266299,-0.010744597189394198,False,True,True
08023080,IC,S1,0.0072046599774758004,-0.011407607453739199,0.011609238935226,-0.023016846388965201,False,False,True
08050800,IC,S1,0.019672896878614302,-0.00092424482297139997,-0.016462593156161501,0.015538348333190101,True,False,False
08066200,IC,S1,0.0023206818433828,-0.017191225627836901,-0.017318567991177401,0.00012734236334049909,True,False,False
08066300,IC,S1,0.0017530511421341001,0.0080513613972452002,-0.0019963601220600001,0.0100477215193052,True,True,False
08070000,IC,S1,0.0023807368074233001,-0.018521243747085001,0.0074325829005421999,-0.025953826647627201,False,False,True
08070200,IC,S1,0.0024550978464836001,-0.0091637646532194,0.00077216778289589995,-0.0099359324361152999,False,False,True
08082700,IC,S1,0.0128021384845557,-0.016024755069359499,0.0029752419969650999,-0.0189999970663246,False,False,True
08086212,IC,S1,0.013186231396444901,0.0136928358029539,-0.0032780822099938,0.0169709180129477,True,True,False
08086290,IC,S1,0.0128799846435909,0.0043836781830633997,-0.0292683624369326,0.033652040619996,True,True,False
08101000,IC,S1,0.0091795525039557006,0.0021369096227432001,-0.0120708293943759,0.0142077390171191,True,True,False
08103900,IC,S1,0.0092842421517583002,-0.0046688302056676996,0.002042828228905,-0.0067116584345726996,False,False,True
08104900,IC,S1,0.0093596117977167003,-0.0090849538591861005,-0.021087088041952001,0.012002134182765901,True,False,False
08109700,IC,S1,0.0051361625387599001,-0.014894598540584799,0.052433472472574599,-0.067328071013159393,False,False,True
08150800,IC,S1,0.0082340595135767004,-0.0037392114452505002,0.0040288828194049997,-0.0077680942646555003,False,False,True
08158700,IC,S1,0.0064753537654612999,-0.025339036403197499,0.0053049622047169004,-0.030643998607914398,False,False,True
08158810,IC,S1,0.0058462589398927999,0.00090772211371029999,0.013041003398178401,-0.012133281284468101,False,True,True
08164300,IC,S1,0.0021354784821483001,-0.0056765753496006996,-0.0101410640180713,0.0044644886684706,True,False,False
08164600,IC,S1,0.00089788311370850001,0.0070792575260170999,-0.0030450940301322998,0.010124351556149399,True,True,False
08165300,IC,S1,0.0056160383836324004,-0.0091087810089263994,-0.011821994743234801,0.0027132137343084013,True,False,False
08171300,IC,S1,0.0043200262623378002,0.0155144832528333,0.0269612181341316,-0.0114467348812983,False,True,True
08175000,IC,S1,0.0022293177664445001,0.0050402860272389998,0.0032150783154366999,0.0018252077118023,True,True,True
08176900,IC,S1,0.0018005933498891,-0.0040327259805029003,0.0101895288604931,-0.014222254840996,False,False,True
08178880,IC,S1,0.0030449353276083002,0.014934549738794401,-0.030789605347587099,0.045724155086381502,True,True,False
08189500,IC,S1,0.0016287321026844,0.030851182076630401,-0.0061716156167119004,0.037022797693342303,True,True,False
08190000,IC,S1,0.0037075564040486,-0.0137667667480372,-0.0069938016487537001,-0.0067729650992834995,False,False,False
08190500,IC,S1,0.0044907633248583,-0.0861196342950626,0.043611872876527201,-0.12973150717158979,False,False,True
08194200,IC,S1,0.00055356012642720001,-0.0276235864503869,0.061189575383766001,-0.088813161834152901,False,False,True
08195000,IC,S1,0.0043576302166991,0.0052486538915080001,0.0068970092413702996,-0.0016483553498622995,False,True,True
08196000,IC,S1,0.0023896281867178001,0.022184945531142902,-0.00094646668386079999,0.023131412215003703,True,True,False
08198500,IC,S1,0.0030982528891208001,-0.0064730373277349,-0.0074331460343048999,0.00096010870656999987,True,False,False
08200000,IC,S1,0.0026284470487445001,-0.0031779398725282999,-0.019449896209373301,0.016271956336845,True,False,False
08202700,IC,S1,0.0027620164933950002,0.0087384000156983995,0.028222292436452901,-0.019483892420754503,False,True,True
08267500,IC,S4,0.471388008193727,0.18468108525119589,0.22549005674531439,-0.040808971494118496,False,True,True
08269000,IC,S4,0.40164568229828701,0.0271075553016564,0.059138129056828498,-0.032030573755172098,False,True,True
08271000,IC,S4,0.48400245009705001,0.098911803166623694,0.223591256230073,-0.12467945306344931,False,True,True
08324000,IC,S4,0.365429081915842,0.042655913400148397,0.078862048450392699,-0.036206135050244302,False,True,True
08377900,IC,S4,0.466213354634129,0.090935210104501799,0.070432777380518202,0.020502432723983596,True,True,True
08378500,IC,S4,0.44998932898562388,0.079900808615009006,0.014002144941472601,0.065898663673536403,True,True,True
08380500,IC,S3,0.29110443114541401,0.044391019355376503,0.049215253248831498,-0.0048242338934549947,False,True,True
09035800,IC,S5,0.70371518166789104,0.1022299014520566,0.11826629305071901,-0.016036391598662408,False,True,True
09035900,IC,S5,0.68982388541514394,0.082933505321378401,0.081147310823041705,0.0017861944983366962,True,True,True
09047700,IC,S5,0.62694510072226095,0.043901996529698201,0.038925193485817203,0.0049768030438809979,True,True,True
09065500,IC,S5,0.71553072566192588,0.110391000556306,0.1338357924318771,-0.023444791875571094,False,True,True
09066000,IC,S5,0.68227275661074704,0.070240003392297704,0.18705784586629309,-0.11681784247399539,False,True,True
09066200,IC,S5,0.71221641813787495,0.1209599506458941,0.29919147316025207,-0.17823152251435798,False,True,True
09066300,IC,S5,0.68831749726415203,0.036991543605489903,0.1185934517056268,-0.0816019081001369,False,True,True
09081600,IC,S5,0.66474212387335985,0.16117621804171009,0.15513695484309861,0.0060392631986114775,True,True,True
09107000,IC,S5,0.67258302137250403,0.179189935397084,0.086830169997623802,0.092359765399460197,True,True,True
09210500,IC,S5,0.65472507476900987,0.1191756105258695,0.075859069302874199,0.043316541222995303,True,True,True
09223000,IC,S5,0.698323179997837,0.089494782478951707,0.035175865825715698,0.054318916653236009,True,True,True
09306242,IC,S4,0.35800746386242988,0.0089138709985659998,0.098052079506790693,-0.089138208508224695,False,True,True
09312600,IC,S5,0.60472596359086095,0.063167612238939505,0.10437640511658069,-0.04120879287764119,False,True,True
09352900,IC,S5,0.63389389874682101,0.069804805303772297,0.1916388030084854,-0.12183399770471311,False,True,True
09378170,IC,S5,0.504005221672301,0.057219638045521902,0.027759395512616102,0.0294602425329058,True,True,True
09386900,IC,S4,0.30750754408043401,0.044455230272137602,0.074994849042911704,-0.030539618770774102,False,True,True
09404450,IC,S4,0.42359993958506292,0.049303532432900803,0.016045467739641599,0.033258064693259204,True,True,True
09430600,IC,S3,0.21287165392999,-0.0017968729356578001,-0.0040747118570406997,0.0022778389213828996,True,False,False
09447800,IC,S1,0.0394826699276365,-0.0073029133045561002,0.0067849256873381003,-0.014087838991894201,False,False,True
09484600,IC,S1,0.0101482581857307,-0.022045161982936601,0.00051384753687310001,-0.0225590095198097,False,False,True
09492400,IC,S3,0.27176626170638502,0.0082755017920815993,-0.0036804907433843001,0.011955992535465899,True,True,False
09494000,IC,S3,0.23555411047052191,0.066140300907458496,0.035711637244185003,0.030428663663273493,True,True,True
09497980,IC,S2,0.0796650506390503,-0.0119415463644519,0.0061858778594001997,-0.0181274242238521,False,False,True
09505350,IC,S3,0.19893649250215201,-0.0083547387526402006,-0.0094225288577534996,0.001067790105113299,True,False,False
09505800,IC,S3,0.28406909937647501,0.0179564575329265,-0.00022254467088459999,0.0181790022038111,True,True,False
09508300,IC,S1,0.0401188085303456,0.0039471715090041003,-0.0045044714017684999,0.0084516429107726002,True,True,False
09510200,IC,S1,0.0061243701078093002,0.014785283432525101,0.027492672498536701,-0.0127073890660116,False,True,True
09512280,IC,S1,0.0046420695661841,-0.038720037152894002,-0.019362080811308999,-0.019357956341585002,False,False,False
09513780,IC,S1,0.004256089200391,0.020944464370325998,-0.0060664639422447998,0.027010928312570799,True,True,False
10234500,IC,S5,0.632069679226265,0.0296054713618909,-0.01855364559906,0.048159116960950904,True,True,False
10244950,IC,S5,0.656356436998628,0.0033743309768595,-0.0049892263057117999,0.0083635572825713003,True,True,False
10259000,IC,S1,0.033524900462137602,0.0131987535261026,0.0091898656633442998,0.0040088878627582997,True,True,True
10336645,IC,S5,0.66530487256572202,0.1010427562680957,0.025088715749019101,0.075954040519076588,True,True,True
10336660,IC,S5,0.66872784227053605,0.14944170873664239,0.060990468943673902,0.088451239792968483,True,True,True
10343500,IC,S5,0.71498124845069788,0.025526651992972198,0.12404784055174239,-0.098521188558770192,False,True,True
11124500,IC,S1,0.0230381055615776,0.0038992217175617999,0.026938690620431398,-0.023039468902869599,False,True,True
11141280,IC,S1,0.00078778039240750002,0.018024057645718398,-0.0044479256774574002,0.0224719833231758,True,True,False
11143000,IC,S1,0.025437939948626101,0.0079927659036372993,0.012563209227574999,-0.0045704433239377,False,True,True
11148900,IC,S1,0.0035267946066840001,-0.0108075184515953,-0.022577855011127301,0.011770336559532002,True,False,False
11151300,IC,S1,0.0038403901400884,0.012545570012971401,0.017476390236567201,-0.0049308202235958005,False,True,True
11176400,IC,S1,0.016307003804813001,0.020877781488040099,0.012017614455769401,0.0088601670322706987,True,True,True
11230500,IC,S5,0.90296367988160797,0.1283560230647616,0.038880385040877201,0.089475638023884391,True,True,True
11237500,IC,S5,0.74985696068569085,0.11671604910738829,0.12663252920390911,-0.0099164800965208105,False,True,True
11264500,IC,S5,0.90632692590848996,0.2053355416670011,0.066806848453253395,0.13852869321374772,True,True,True
11266500,IC,S5,0.88521745222356185,0.20607508796501459,0.074279864061825199,0.13179522390318937,True,True,True
11284400,IC,S1,0.036504723085011501,0.028554222451692101,-0.0063658581610391996,0.034920080612731302,True,True,False
11381500,IC,S3,0.16502613048620191,-0.0092165491128739004,-0.012395076721362299,0.003178527608488399,True,False,False
11451100,IC,S2,0.12353635903492501,-0.0057350010220523998,-0.0035347017908318001,-0.0022002992312205997,False,False,False
11468500,IC,S1,0.00052420513384790002,0.0094214484936401,0.017593451107310899,-0.0081720026136707993,False,True,True
11473900,IC,S3,0.262478357358648,-0.0031590133094859,-0.029674576798123301,0.0265155634886374,True,False,False
11475560,IC,S2,0.13862933797159691,0.0034700622939378002,-0.0267170533455309,0.030187115639468701,True,True,False
11476600,IC,S1,0.0120106292964887,0.036512401176061901,0.056697961044367598,-0.020185559868305697,False,True,True
11478500,IC,S3,0.15731442101992801,0.0131519815141377,0.0144412877697626,-0.0012893062556249002,False,True,True
11480390,IC,S3,0.29951250604617802,0.0081584625268683996,0.015257682413902299,-0.0070992198870338998,False,True,True
11481200,IC,S1,0.0016368255310897,0.0051664744755155999,0.024913646469806001,-0.019747171994290401,False,True,True
11482500,IC,S1,0.013181204499064901,0.0041174859640304004,0.043695731638803997,-0.039578245674773596,False,True,True
11522500,IC,S3,0.24912977705789791,0.015571760405123401,0.0028095657745926001,0.0127621946305308,True,True,True
11523200,IC,S4,0.43170715197688292,0.020849040144515898,0.0053107408137282996,0.015538299330787599,True,True,True
11528700,IC,S3,0.27130532232750593,0.043666607884075302,0.0033119197301703001,0.040354688153905,True,True,True
11532500,IC,S1,0.048535376549699603,-0.0031786085712153999,0.0193943577816835,-0.022572966352898901,False,False,True
12010000,IC,S1,0.0236362361738051,-0.0018444528231751,0.0073978796629134,-0.0092423324860885,False,False,True
12013500,IC,S1,0.0174156764185481,1.2243851300608457e-05,-0.0090561894954727992,0.0090684333467734076,True,True,False
12020000,IC,S1,0.0435533966936189,0.0247423842991722,0.012678173332563899,0.012064210966608301,True,True,True
12025700,IC,S2,0.090576757354829202,-0.016089267733711901,0.0034558954335923001,-0.019545163167304203,False,False,True
12035000,IC,S1,0.022021888089667999,-0.0039334532486735999,0.0056038688442289998,-0.0095373220929025997,False,False,True
12040500,IC,S2,0.067091783975138902,-0.019101254903096401,-0.0154968511777026,-0.0036044037253938014,False,False,False
12041200,IC,S3,0.17957410474413191,0.0934748655224346,-0.0029577297186509999,0.096432595241085606,True,True,False
12048000,IC,S4,0.49819765325107601,0.0067815153885080999,-0.0058441351074838997,0.012625650495992,True,True,False
12054000,IC,S4,0.379149578248129,0.0420010171432149,0.035069919724310901,0.0069310974189039989,True,True,True
12056500,IC,S4,0.33857493203528888,0.080348392581588102,-0.0129523283905654,0.0933007209721535,True,True,False
12073500,IC,S1,0.0156016658711511,-0.0264339514384547,-0.0104200087432527,-0.016013942695202,False,False,False
12082500,IC,S4,0.39878651405721,0.0257300651801778,0.0103652280536277,0.0153648371265501,True,True,True
12092000,IC,S5,0.51367072643135103,-0.0035007251160041001,0.0017086531792854,-0.0052093782952895001,False,False,True
12114500,IC,S4,0.40651703888363988,0.037975968351815,0.021964832035047,0.016011136316767999,True,True,True
12115000,IC,S4,0.33894435240274401,0.0426647397782349,0.0078904186655473999,0.034774321112687502,True,True,True
12117000,IC,S2,0.12519943348901,0.036264136850774301,-0.00026566066060640001,0.036529797511380697,True,True,False
12143600,IC,S4,0.31162204637311802,-0.00078185744572570001,-0.0148439026415803,0.0140620451958546,True,False,False
12144000,IC,S3,0.220551545924003,0.0110860900742876,0.056773013608765202,-0.045686923534477605,False,True,True
12145500,IC,S1,0.044854637880715802,-0.0050640753485780999,0.024677346963300401,-0.029741422311878499,False,False,True
12147500,IC,S3,0.15904120143699191,0.0063606767522996002,0.0287128022537354,-0.0223521255014358,False,True,True
12167000,IC,S2,0.131187744738816,-0.011613323332215,0.0084834697640935007,-0.020096793096308501,False,False,True
12175500,IC,S5,0.69036044322912604,0.059633021681621698,0.022928078011083201,0.036704943670538497,True,True,True
12178100,IC,S5,0.52956688772687988,0.074602455888124405,0.032422305231423899,0.042180150656700506,True,True,True
12186000,IC,S4,0.43565219188418502,0.1109178529729226,0.032089848985137601,0.078828003987785,True,True,True
12189500,IC,S4,0.457875714546575,0.043309092833247902,0.044954002657451399,-0.0016449098242034971,False,True,True
12375900,IC,S5,0.60651552653920204,0.078438576591288695,0.064982139141994605,0.01345643744929409,True,True,True
12377150,IC,S5,0.71988665378066785,0.18991343182586021,0.13672510027443749,0.053188331551422718,True,True,True
12381400,IC,S5,0.59400515341973503,0.0028527034313603999,0.018578517460794801,-0.015725814029434401,False,True,True
12383500,IC,S5,0.612621722100952,0.055277980333235298,0.1008531425395886,-0.045575162206353305,False,True,True
12390700,IC,S5,0.51948700971260886,0.1293164349963597,0.10741118134867129,0.021905253647688402,True,True,True
12411000,IC,S4,0.46448551255835502,0.063547133367213002,0.14283458194155141,-0.079287448574338407,False,True,True
12447390,IC,S5,0.77731149750856587,0.1598675288351406,0.090994539892970197,0.068872988942170407,True,True,True
12451000,IC,S5,0.71676708120225785,0.21815803808361911,0.1025663125015675,0.11559172558205161,True,True,True
12488500,IC,S5,0.64191899540199604,0.17705176425335509,0.094122725494057202,0.082929038759297885,True,True,True
13011500,IC,S5,0.65871326821235288,0.133809555495494,0.32504398446554839,-0.19123442897005438,False,True,True
13011900,IC,S5,0.70460706941907603,0.042193501992585203,0.085178393186028295,-0.042984891193443092,False,True,True
13018300,IC,S5,0.65711853695654987,0.073113968375344202,0.082814615585778698,-0.009700647210434496,False,True,True
13023000,IC,S5,0.64685862475843603,0.1160140932191577,0.0139760626482401,0.10203803057091761,True,True,True
13161500,IC,S5,0.51867934236885105,0.077826924990032006,0.0660514236357016,0.011775501354330406,True,True,True
13235000,IC,S5,0.67789507589655185,0.16761812732820111,-0.0028750564263879002,0.17049318375458902,True,True,False
13240000,IC,S5,0.72653347179839101,0.097198605096538104,0.2672465258618047,-0.17004792076526659,False,True,True
13313000,IC,S5,0.74453605020993086,0.052551736326501099,0.13710949625250529,-0.0845577599260042,False,True,True
13331500,IC,S5,0.55788094452842985,0.076479948000420697,0.073460677589122697,0.0030192704112980001,True,True,True
