basin_id,regime,paradigm,structure,model,period,seed_or_restart,selected_run,frac_snow,snow_stratum,KGE,signed_CT_error,absolute_CT_error,valid_year_count,valid_days,valid_metric,NSE,PBIAS,RMSE,provenance_source
01144000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.248466348504845,S3,0.7465909733470317,5.0,5.0,15,5479.0,True,0.5001575844752699,8.247269001093207,1.671618702873098,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01144000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.248466348504845,S3,0.5553333462991015,-20.0,20.0,15,5479.0,True,0.08880719675233406,5.3951836364827725,2.2569701161645135,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01144000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.248466348504845,S3,0.8324516830686217,10.0,10.0,15,5479.0,True,0.7224000575415848,7.030689859997695,1.2457484462176447,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01144000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.248466348504845,S3,0.7501341679707165,8.0,8.0,15,5479.0,True,0.5154030828258314,7.454445063538084,1.6459286003216644,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01162500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.226769184680043,S3,0.7407922884552001,-23.0,23.0,15,5479.0,True,0.47897068229754125,0.5365028122625267,1.7659016997046675,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01162500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.226769184680043,S3,0.855395121242023,12.0,12.0,15,5479.0,True,0.7247491769942758,-2.498717944933073,1.2835114788542408,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01162500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.226769184680043,S3,0.7827438047781262,-16.0,16.0,15,5479.0,True,0.5612676138857768,-0.5401406128890457,1.6204487159706285,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01162500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.226769184680043,S3,0.7378430623656203,-19.0,19.0,15,5479.0,True,0.5200233193352145,-4.318536754578026,1.6949055935522381,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01162500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.226769184680043,S3,0.8379461252475842,14.0,14.0,15,5479.0,True,0.6980700256884668,-3.3256468887125212,1.3442763527220294,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01162500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.226769184680043,S3,0.7350773327816384,3.0,3.0,15,5479.0,True,0.5048049782556615,1.1344498609947569,1.7215656114517561,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01169000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.238972605896079,S3,0.6661579034954469,-21.0,21.0,15,5479.0,True,0.31271034627207794,-1.1286540002926555,2.8400749425387923,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01169000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.238972605896079,S3,0.8270731695969206,10.0,10.0,15,5479.0,True,0.6981952284612372,-1.4292657113321912,1.8820144253252264,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01169000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.238972605896079,S3,0.6968335573171638,-18.0,18.0,15,5479.0,True,0.3784195274700972,-2.3162452392916855,2.700900456025236,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01169000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.238972605896079,S3,0.6589468638355087,-27.0,27.0,15,5479.0,True,0.3448772845707275,-3.445998742313588,2.7728171158578294,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01169000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.238972605896079,S3,0.8290900167999862,11.0,11.0,15,5479.0,True,0.697928294286703,-3.336715285145283,1.8828465243858752,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01169000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.238972605896079,S3,0.5924460624984387,1.0,1.0,15,5479.0,True,0.31314476011228476,-2.2949749175557907,2.8391772403301796,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01170100,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.234653735405934,S3,0.6439463218503133,-24.0,24.0,15,5479.0,True,0.34148523662781616,-6.573534944677633,2.4639196393084823,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01170100,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.234653735405934,S3,0.798600991372839,11.0,11.0,15,5479.0,True,0.7198963443872696,-7.745834902799275,1.6069529811390157,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01170100,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.234653735405934,S3,0.6788663709419362,-18.0,18.0,15,5479.0,True,0.4108295433680029,-8.149272998933329,2.3305813242043865,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01170100,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.234653735405934,S3,0.6269264471572586,-26.0,26.0,15,5479.0,True,0.3702851328413733,-8.563794063222236,2.409437995616323,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01170100,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.234653735405934,S3,0.7652327543558527,13.0,13.0,15,5479.0,True,0.7037828115038968,-8.145112052641517,1.652528312946384,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01170100,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.234653735405934,S3,0.6173272029592831,0.0,0.0,15,5479.0,True,0.4104911554150692,-4.651759546746124,2.3312505086728526,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01181000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.217563041040592,S3,0.7237524821088357,-24.0,24.0,15,5479.0,True,0.46097508448980795,-0.2900924398804335,2.6181768585430336,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01181000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.217563041040592,S3,0.8100412066492497,12.0,12.0,15,5479.0,True,0.6765583496432053,-1.704663930307945,2.0281147892330122,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01181000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.217563041040592,S3,0.7394777934537308,-17.0,17.0,15,5479.0,True,0.491875211549053,-1.8679697536613247,2.542024610782294,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01181000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.217563041040592,S3,0.7130929859796096,-16.0,16.0,15,5479.0,True,0.5177529474234656,-2.4655833567151437,2.476448784840378,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01181000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.217563041040592,S3,0.7933921657879558,14.0,14.0,15,5479.0,True,0.6958837533432587,-4.844142184548542,1.9665924646891808,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01181000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.217563041040592,S3,0.7154463613650421,-22.0,22.0,15,5479.0,True,0.5429100912626335,-5.7641572321463235,2.4109898193121135,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01187300,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.201269335695146,S3,0.7502630811485175,-6.0,6.0,15,5479.0,True,0.550688926644199,5.629054319013282,2.4679561498231433,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01187300,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.201269335695146,S3,0.7991724839064863,13.0,13.0,15,5479.0,True,0.6702770262950749,5.229944664858342,2.1141630682005568,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01187300,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.201269335695146,S3,0.7859879136532071,-3.0,3.0,15,5479.0,True,0.6206084963893395,4.390834753159072,2.267815286241153,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01187300,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.201269335695146,S3,0.7562410579475527,-9.0,9.0,15,5479.0,True,0.5588727417626389,3.997005230051635,2.445377012135889,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01187300,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.201269335695146,S3,0.8006391234460367,14.0,14.0,15,5479.0,True,0.6747911598600879,5.089023937031923,2.0996410217848727,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01187300,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.201269335695146,S3,0.7672488801860076,-10.0,10.0,15,5479.0,True,0.6192706101338683,4.79529130433285,2.2718103793499895,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01195100,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.106042892091717,S2,0.7733298873836127,-14.0,14.0,15,5479.0,True,0.5775225464455811,9.705246317311804,1.7221626540510935,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01195100,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.106042892091717,S2,0.790428614256095,-9.0,9.0,15,5479.0,True,0.6151820009015664,9.456377094506312,1.6436149665936752,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01195100,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.106042892091717,S2,0.7852310258521318,-14.0,14.0,15,5479.0,True,0.5997635586097365,8.991495551575056,1.6762188218381178,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01195100,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.106042892091717,S2,0.813486824284396,0.0,0.0,15,5479.0,True,0.6950582400735689,10.378383440157963,1.4631230422104713,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01195100,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.106042892091717,S2,0.80524459185681,2.0,2.0,15,5479.0,True,0.7217836840737852,12.328428650475152,1.3975382283669944,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01195100,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.106042892091717,S2,0.8051701416248153,-4.0,4.0,15,5479.0,True,0.7163594170932708,11.969284630776132,1.4110960731963422,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01333000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.222244968016498,S3,0.6695344245478948,-20.0,20.0,15,5479.0,True,0.322766480815862,-4.176144280594971,2.140550421622291,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01333000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.222244968016498,S3,0.7893679498232414,15.0,15.0,15,5479.0,True,0.6248425992120503,-4.851759768398477,1.5931732245735033,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01333000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.222244968016498,S3,0.7156292997883431,-2.0,2.0,15,5479.0,True,0.46877539480282937,-4.702651537137879,1.8958122752817692,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01333000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.222244968016498,S3,0.6726156730933095,-13.0,13.0,15,5479.0,True,0.41976280393613674,-4.418108524636849,1.9813400699461123,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01333000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.222244968016498,S3,0.7704286698628067,17.0,17.0,15,5479.0,True,0.5992068478872463,-5.148011187516512,1.6467072063758885,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01333000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.222244968016498,S3,0.6739448038327406,1.0,1.0,15,5479.0,True,0.5006981973248135,-5.702002362285417,1.8379674115663958,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.231159657658639,S3,0.6560173464982351,-19.0,19.0,15,5479.0,True,0.27604175379276685,3.8821845791841163,3.5716225912628157,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.231159657658639,S3,0.7904545182313167,11.0,11.0,15,5479.0,True,0.582882767905818,2.7014704079620935,2.711052124111153,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.231159657658639,S3,0.7120892849546387,-12.0,12.0,15,5479.0,True,0.4065991319403921,2.8148529671067553,3.233574641274135,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.231159657658639,S3,0.7050219457357723,-19.0,19.0,15,5479.0,True,0.38541476491121773,3.2419344581533713,3.2907876812675116,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.231159657658639,S3,0.7849911393571949,15.0,15.0,15,5479.0,True,0.5630934978011104,2.051838064250761,2.7746170820724694,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.231159657658639,S3,0.7535569208236265,-13.0,13.0,15,5479.0,True,0.4932816168527633,1.4867951198774045,2.988079388430019,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350080,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.221156578322867,S3,0.47737288143579903,-28.0,28.0,15,5479.0,True,-0.08520271222803766,20.62683215657317,2.8780164020314407,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350080,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.221156578322867,S3,0.6126381095165797,4.0,4.0,15,5479.0,True,0.3274633885294793,18.94287076709745,2.265665518531688,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350080,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.221156578322867,S3,0.5428086798864906,2.0,2.0,15,5479.0,True,0.09975807163707273,19.524124532889232,2.6213043457185465,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350080,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.221156578322867,S3,0.6127599929375888,-31.0,31.0,15,5479.0,True,0.24021492471874262,12.749210596524943,2.4081481901743476,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350080,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.221156578322867,S3,0.692917449455279,2.0,2.0,15,5479.0,True,0.4337391849915554,15.039606353690175,2.078959764731427,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350080,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.221156578322867,S3,0.6521347211971391,-22.0,22.0,15,5479.0,True,0.32326291384547223,11.75421835423817,2.272729860302174,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350140,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.219859026682811,S3,0.47816369920908697,-25.0,25.0,15,5479.0,True,-0.04240756384664213,24.963706631082488,2.953381088733339,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350140,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.219859026682811,S3,0.6181766696818289,11.0,11.0,15,5479.0,True,0.336817773744048,22.43398085565087,2.3556846488020318,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350140,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.219859026682811,S3,0.5362464227195374,-14.0,14.0,15,5479.0,True,0.1263622142041806,24.778369064208412,2.7037492836739307,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350140,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.219859026682811,S3,0.5576558350633234,-24.0,24.0,15,5479.0,True,0.18106010586625165,17.92975880574053,2.617741310551088,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350140,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.219859026682811,S3,0.656448356539028,13.0,13.0,15,5479.0,True,0.4594206637624211,16.521715360363114,2.1268185178383416,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01350140,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.219859026682811,S3,0.5961571100797894,-20.0,20.0,15,5479.0,True,0.30228362133672526,18.15003272991533,2.4162405675579235,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01365000,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.202270211093681,S3,0.6322818491817425,-11.0,11.0,15,5479.0,True,0.2514157045864541,1.32002465703976,3.3694105945020336,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01365000,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.202270211093681,S3,0.7611753055613334,15.0,15.0,15,5479.0,True,0.5140117343982574,1.3260564198842268,2.714853961269442,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01365000,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.202270211093681,S3,0.6675776001650944,-7.0,7.0,15,5479.0,True,0.3201084951864406,0.11348237969293791,3.2110967319125137,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01365000,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.202270211093681,S3,0.6993635404627125,-16.0,16.0,15,5479.0,True,0.3711926395351375,-2.677899886249975,3.0881073534712087,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01365000,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.202270211093681,S3,0.767994270549901,12.0,12.0,15,5479.0,True,0.5231385680372762,-1.577666168219852,2.6892407314376277,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01365000,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.202270211093681,S3,0.7164062812697063,-14.0,14.0,15,5479.0,True,0.40965749372564064,-3.564767396484693,2.99216548206502,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01411300,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.0480948550351646,S1,0.7342895058343324,-11.0,11.0,15,5479.0,True,0.591929329526865,19.3482491726703,0.7929280482713121,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01411300,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.0480948550351646,S1,0.7303469724582226,-12.0,12.0,15,5479.0,True,0.5866404876055913,19.532129760011443,0.7980499188522229,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01411300,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.0480948550351646,S1,0.7297512369299549,-12.0,12.0,15,5479.0,True,0.5862583425938434,19.418541383594704,0.7984187265531958,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01411300,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.0480948550351646,S1,0.7128178685824207,-11.0,11.0,15,5479.0,True,0.5623320776470053,20.117957854264432,0.8211801604241006,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01411300,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.0480948550351646,S1,0.727743826009394,-11.0,11.0,15,5479.0,True,0.573453402107878,18.801222878078026,0.810679761124263,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01411300,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.0480948550351646,S1,0.7290652540286547,-12.0,12.0,15,5479.0,True,0.5826989614464559,19.58461698392689,0.8018457329501305,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01413500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.216908033968228,S3,0.5393026557893885,-18.0,18.0,15,5479.0,True,0.08639870695719254,16.072257667366653,2.8599720742671084,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01413500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.216908033968228,S3,0.6985664426525622,9.0,9.0,15,5479.0,True,0.48676325777967233,15.688040883187536,2.143592898379929,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01413500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.216908033968228,S3,0.6313747626646363,-8.0,8.0,15,5479.0,True,0.2940499195000136,14.902015682234488,2.514029884103117,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01413500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.216908033968228,S3,0.6252179689805959,-18.0,18.0,15,5479.0,True,0.2421602078402032,12.130400222401873,2.6047865599406608,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01413500,dPL-MLP,dPL-MLP,CN,XAJ-CN,test,median_across_seeds,True,0.216908033968228,S3,0.719659697871676,11.0,11.0,15,5479.0,True,0.4876564213375564,13.781013306560203,2.1417268854930622,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01413500,dPL-MLP,dPL-MLP,TGD,XAJ-TGD,test,median_across_seeds,True,0.216908033968228,S3,0.6820071436331303,-15.0,15.0,15,5479.0,True,0.3658741939581015,10.751715311306262,2.382709813091283,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01414500,IC-CMA-ES,IC-CMA-ES,Base,XAJ-Base,test,selected_restart,True,0.216628505016047,S3,0.5451741871256545,-11.0,11.0,15,5479.0,True,0.06766393468655851,15.049251896800579,3.239766525132739,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01414500,IC-CMA-ES,IC-CMA-ES,CN,XAJ-CN,test,selected_restart,True,0.216628505016047,S3,0.6670063886273303,11.0,11.0,15,5479.0,True,0.37139745036209615,14.517354078508946,2.660207666541637,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01414500,IC-CMA-ES,IC-CMA-ES,TGD,XAJ-TGD,test,selected_restart,True,0.216628505016047,S3,0.6069107656400066,-5.0,5.0,15,5479.0,True,0.2119265653282567,14.280646490175826,2.9785906071796866,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
01414500,dPL-MLP,dPL-MLP,Base,XAJ-Base,test,median_across_seeds,True,0.216628505016047,S3,0.599974598026384,-10.0,10.0,15,5479.0,True,0.162937519834223,10.760721458042125,3.069774043407288,r1_basin_level_performance_rebuilt.csv + r1_basin_level_ct.csv
